fecha,sector,peso_total,indice_12m_idx,indice_12m_pred_ma,brecha
2015-03-01,PBI,100,85.36794725610655,,
2015-03-01,Manufactura,16.51803448933821,97.2376685949138,,
2015-03-01,Otros Servicios,14.89,79.67126069115425,,
2015-03-01,Minería,12.150090493066784,70.99154574447934,,
2015-03-01,Comercio,10.177576612562678,88.91575883987221,,
2015-03-01,Agro,5.966348966039294,81.63120911929911,,
2015-03-01,Construcción,5.103959110771897,98.40746634858657,,
2015-03-01,Transporte,4.97,85.28819127064827,,
2015-03-01,Servicios a Empresas,4.24,87.478462486921,,
2015-03-01,Servicios Financieros,3.22,78.84851898089205,,
2015-03-01,Alojamiento y Restaurantes,2.86,86.27090685353754,,
2015-03-01,Petróleo,2.204931356019681,118.78572922284043,,
2015-03-01,Pesca,0.739459418879988,75.26025679914557,,
2015-04-01,PBI,100,85.66473009994358,,
2015-04-01,Manufactura,16.51803448933821,97.7294545960905,,
2015-04-01,Otros Servicios,14.89,80.07896070484121,,
2015-04-01,Minería,12.150090493066784,71.94580002617774,,
2015-04-01,Comercio,10.177576612562678,89.16688139195752,,
2015-04-01,Agro,5.966348966039294,81.6002150901279,,
2015-04-01,Construcción,5.103959110771897,97.61739658895007,,
2015-04-01,Transporte,4.97,85.43669150654844,,
2015-04-01,Servicios a Empresas,4.24,87.85020668973598,,
2015-04-01,Servicios Financieros,3.22,79.52901763422528,,
2015-04-01,Alojamiento y Restaurantes,2.86,86.46560395169169,,
2015-04-01,Petróleo,2.204931356019681,117.47347571492546,,
2015-04-01,Pesca,0.739459418879988,86.314965619322,,
2015-05-01,PBI,100,85.75689280374263,,
2015-05-01,Manufactura,16.51803448933821,97.45844423061195,,
2015-05-01,Otros Servicios,14.89,80.48915116431073,,
2015-05-01,Minería,12.150090493066784,72.47513266103715,,
2015-05-01,Comercio,10.177576612562678,89.43001890129962,,
2015-05-01,Agro,5.966348966039294,81.95482410559606,,
2015-05-01,Construcción,5.103959110771897,96.5366796785697,,
2015-05-01,Transporte,4.97,85.5560768334129,,
2015-05-01,Servicios a Empresas,4.24,88.16914721886063,,
2015-05-01,Servicios Financieros,3.22,80.15016088149757,,
2015-05-01,Alojamiento y Restaurantes,2.86,86.70723902502604,,
2015-05-01,Petróleo,2.204931356019681,115.91167465839038,,
2015-05-01,Pesca,0.739459418879988,88.83505567351037,,
2015-06-01,PBI,100,86.04322850566881,,
2015-06-01,Manufactura,16.51803448933821,97.27218285291899,,
2015-06-01,Otros Servicios,14.89,80.90870510051214,,
2015-06-01,Minería,12.150090493066784,73.4012886458459,,
2015-06-01,Comercio,10.177576612562678,89.73471592881369,,
2015-06-01,Agro,5.966348966039294,82.70575158416237,,
2015-06-01,Construcción,5.103959110771897,96.24816641310954,,
2015-06-01,Transporte,4.97,85.78682458387745,,
2015-06-01,Servicios a Empresas,4.24,88.48818675864815,,
2015-06-01,Servicios Financieros,3.22,80.82052162812178,,
2015-06-01,Alojamiento y Restaurantes,2.86,86.91434435205976,,
2015-06-01,Petróleo,2.204931356019681,113.44631715833798,,
2015-06-01,Pesca,0.739459418879988,85.80223987046828,,
2015-07-01,PBI,100,86.30141166054916,,
2015-07-01,Manufactura,16.51803448933821,97.23749478821912,,
2015-07-01,Otros Servicios,14.89,81.29670932986998,,
2015-07-01,Minería,12.150090493066784,74.55348224098516,,
2015-07-01,Comercio,10.177576612562678,90.06302383461806,,
2015-07-01,Agro,5.966348966039294,83.16166668231821,,
2015-07-01,Construcción,5.103959110771897,95.63540237311433,,
2015-07-01,Transporte,4.97,86.04613513873184,,
2015-07-01,Servicios a Empresas,4.24,88.85946564511752,,
2015-07-01,Servicios Financieros,3.22,81.38441859132992,,
2015-07-01,Alojamiento y Restaurantes,2.86,87.21834211897416,,
2015-07-01,Petróleo,2.204931356019681,111.54914341963809,,
2015-07-01,Pesca,0.739459418879988,82.74994483792939,,
2015-08-01,PBI,100,86.48969097948869,,
2015-08-01,Manufactura,16.51803448933821,97.09589787874896,,
2015-08-01,Otros Servicios,14.89,81.67522501767834,,
2015-08-01,Minería,12.150090493066784,75.40751646123977,,
2015-08-01,Comercio,10.177576612562678,90.37305659868538,,
2015-08-01,Agro,5.966348966039294,83.2888937536842,,
2015-08-01,Construcción,5.103959110771897,94.962168890449135,,
2015-08-01,Transporte,4.97,86.24946551262333,,
2015-08-01,Servicios a Empresas,4.24,89.13136182650668,,
2015-08-01,Servicios Financieros,3.22,81.97744520352367,,
2015-08-01,Alojamiento y Restaurantes,2.86,87.4199691804924,,
2015-08-01,Petróleo,2.204931356019681,110.37391022682164,,
2015-08-01,Pesca,0.739459418879988,82.35686815318084,,
2015-09-01,PBI,100,86.71719008754009,,
2015-09-01,Manufactura,16.51803448933821,96.7759777031841,,
2015-09-01,Otros Servicios,14.89,82.01475015591045,,
2015-09-01,Minería,12.150090493066784,76.6987971451037,,
2015-09-01,Comercio,10.177576612562678,90.69564309066584,,
2015-09-01,Agro,5.966348966039294,83.582934158473,,
2015-09-01,Construcción,5.103959110771897,94.51654090352442,,
2015-09-01,Transporte,4.97,86.3381082386458,,
2015-09-01,Servicios a Empresas,4.24,89.47523358915277,,
2015-09-01,Servicios Financieros,3.22,82.49417586254148,,
2015-09-01,Alojamiento y Restaurantes,2.86,87.63101380326607,,
2015-09-01,Petróleo,2.204931356019681,108.17509517010986,,
2015-09-01,Pesca,0.739459418879988,82.48260242349154,,
2015-10-01,PBI,100,86.95632925744896,,
2015-10-01,Manufactura,16.51803448933821,96.51945911428818,,
2015-10-01,Otros Servicios,14.89,82.36451612616226,,
2015-10-01,Minería,12.150090493066784,77.77966492505426,,
2015-10-01,Comercio,10.177576612562678,91.00762830063263,,
2015-10-01,Agro,5.966348966039294,83.91807754571855,,
2015-10-01,Construcción,5.103959110771897,94.46422795378795,,
2015-10-01,Transporte,4.97,86.50243501414252,,
2015-10-01,Servicios a Empresas,4.24,89.7186286175332,,
2015-10-01,Servicios Financieros,3.22,83.11258106586375,,
2015-10-01,Alojamiento y Restaurantes,2.86,87.79062792159887,,
2015-10-01,Petróleo,2.204931356019681,105.91225687394648,,
2015-10-01,Pesca,0.739459418879988,82.08092455562813,,
2015-11-01,PBI,100,87.23822205996412,,
2015-11-01,Manufactura,16.51803448933821,96.6573107420872,,
2015-11-01,Otros Servicios,14.89,82.76242435026262,,
2015-11-01,Minería,12.150090493066784,78.8766252651668,,
2015-11-01,Comercio,10.177576612562678,91.30410808357443,,
2015-11-01,Agro,5.966348966039294,84.00084595202783,,
2015-11-01,Construcción,5.103959110771897,93.87731737629075,,
2015-11-01,Transporte,4.97,86.65124046282587,,
2015-11-01,Servicios a Empresas,4.24,90.02615577406914,,
2015-11-01,Servicios Financieros,3.22,83.75935926774137,,
2015-11-01,Alojamiento y Restaurantes,2.86,87.95349525539403,,
2015-11-01,Petróleo,2.204931356019681,103.99028177373597,,
2015-11-01,Pesca,0.739459418879988,84.44260564495555,,
2015-12-01,PBI,100,87.74253533207484,,
2015-12-01,Manufactura,16.51803448933821,97.08110981327451,,
2015-12-01,Otros Servicios,14.89,83.14514442416674,,
2015-12-01,Minería,12.150090493066784,80.77977375095617,,
2015-12-01,Comercio,10.177576612562678,91.59123448949322,,
2015-12-01,Agro,5.966348966039294,84.22525313337962,,
2015-12-01,Construcción,5.103959110771897,93.95205364179414,,
2015-12-01,Transporte,4.97,86.8041545023513,,
2015-12-01,Servicios a Empresas,4.24,90.54027344934352,,
2015-12-01,Servicios Financieros,3.22,84.39058758290105,,
2015-12-01,Alojamiento y Restaurantes,2.86,88.22170965874835,,
2015-12-01,Petróleo,2.204931356019681,102.83575632209167,,
2015-12-01,Pesca,0.739459418879988,89.08138788491273,,
2016-01-01,PBI,100,87.97963962786741,,
2016-01-01,Manufactura,16.51803448933821,96.86765023889514,,
2016-01-01,Otros Servicios,14.89,83.47015759612114,,
2016-01-01,Minería,12.150090493066784,81.8967998066282,,
2016-01-01,Comercio,10.177576612562678,91.76154070953577,,
2016-01-01,Agro,5.966348966039294,84.61927335700152,,
2016-01-01,Construcción,5.103959110771897,93.80125878782665,,
2016-01-01,Transporte,4.97,87.00996970743182,,
2016-01-01,Servicios a Empresas,4.24,90.70814793482226,,
2016-01-01,Servicios Financieros,3.22,85.06511534428338,,
2016-01-01,Alojamiento y Restaurantes,2.86,88.41468009559978,,
2016-01-01,Petróleo,2.204931356019681,101.14986560777133,,
2016-01-01,Pesca,0.739459418879988,91.3341342496494,,
2016-02-01,PBI,100,88.40753273882873,,
2016-02-01,Manufactura,16.51803448933821,96.86549235517012,,
2016-02-01,Otros Servicios,14.89,83.83785179152906,,
2016-02-01,Minería,12.150090493066784,83.75479466267866,,
2016-02-01,Comercio,10.177576612562678,92.00551883573631,,
2016-02-01,Agro,5.966348966039294,84.73777959079911,,
2016-02-01,Construcción,5.103959110771897,94.16846714974986,,
2016-02-01,Transporte,4.97,87.41986404992562,,
2016-02-01,Servicios a Empresas,4.24,90.91684724093784,,
2016-02-01,Servicios Financieros,3.22,85.68550448774937,,
2016-02-01,Alojamiento y Restaurantes,2.86,88.62000094709302,,
2016-02-01,Petróleo,2.204931356019681,100.15498340148584,,
2016-02-01,Pesca,0.739459418879988,90.3522749619016,,
2016-03-01,PBI,100,88.66263957865763,,
2016-03-01,Manufactura,16.51803448933821,96.4836271486661,,
2016-03-01,Otros Servicios,14.89,84.15872229089615,,
2016-03-01,Minería,12.150090493066784,85.27984417171689,,
2016-03-01,Comercio,10.177576612562678,92.18223964000539,,
2016-03-01,Agro,5.966348966039294,84.72764566089744,,
2016-03-01,Construcción,5.103959110771897,94.41778423533373,,
2016-03-01,Transporte,4.97,87.71613799465209,,
2016-03-01,Servicios a Empresas,4.24,91.08594212101696,,
2016-03-01,Servicios Financieros,3.22,86.25870005580624,,
2016-03-01,Alojamiento y Restaurantes,2.86,88.81722280327907,,
2016-03-01,Petróleo,2.204931356019681,96.80093938868725,,
2016-03-01,Pesca,0.739459418879988,89.36290253206303,,
2016-04-01,PBI,100,88.86644958784771,,
2016-04-01,Manufactura,16.51803448933821,95.32059964785145,,
2016-04-01,Otros Servicios,14.89,84.5097340930305,,
2016-04-01,Minería,12.150090493066784,86.97546245173308,,
2016-04-01,Comercio,10.177576612562678,92.41135349315581,,
2016-04-01,Agro,5.966348966039294,85.04712404128291,,
2016-04-01,Construcción,5.103959110771897,94.53866267277127,,
2016-04-01,Transporte,4.97,88.01240325526312,,
2016-04-01,Servicios a Empresas,4.24,91.22543283660232,,
2016-04-01,Servicios Financieros,3.22,86.7304829173519,,
2016-04-01,Alojamiento y Restaurantes,2.86,88.97550765448354,,
2016-04-01,Petróleo,2.204931356019681,94.20309473362406,,
2016-04-01,Pesca,0.739459418879988,74.89802043618414,,
2016-05-01,PBI,100,89.22102085626497,,
2016-05-01,Manufactura,16.51803448933821,94.59469607359557,,
2016-05-01,Otros Servicios,14.89,84.87369257403796,,
2016-05-01,Minería,12.150090493066784,89.26457849032991,,
2016-05-01,Comercio,10.177576612562678,92.578670942415755,,
2016-05-01,Agro,5.966348966039294,85.1463160101158,,
2016-05-01,Construcción,5.103959110771897,94.93084978840032,,
2016-05-01,Transporte,4.97,88.2916025797958,,
2016-05-01,Servicios a Empresas,4.24,91.36041189920554,,
2016-05-01,Servicios Financieros,3.22,87.17976760281945,,
2016-05-01,Alojamiento y Restaurantes,2.86,89.15242036308001,,
2016-05-01,Petróleo,2.204931356019681,91.80810622278365,,
2016-05-01,Pesca,0.739459418879988,65.91710558638823,,
2016-06-01,PBI,100,89.48209647832086,,
2016-06-01,Manufactura,16.51803448933821,94.50616554259405,,
2016-06-01,Otros Servicios,14.89,85.19115645025244,,
2016-06-01,Minería,12.150090493066784,90.79624746836053,,
2016-06-01,Comercio,10.177576612562678,92.69848797061141,,
2016-06-01,Agro,5.966348966039294,85.19023557679368,,
2016-06-01,Construcción,5.103959110771897,94.66307506945556,,
2016-06-01,Transporte,4.97,88.40612606859148,,
2016-06-01,Servicios a Empresas,4.24,91.5051355965581,,
2016-06-01,Servicios Financieros,3.22,87.58378212814407,,
2016-06-01,Alojamiento y Restaurantes,2.86,89.35767305331346,,
2016-06-01,Petróleo,2.204931356019681,89.16376572840609,,
2016-06-01,Pesca,0.739459418879988,65.88553691017938,,
2016-07-01,PBI,100,89.74795305438853,,
2016-07-01,Manufactura,16.51803448933821,94.56532520772144,,
2016-07-01,Otros Servicios,14.89,85.5078679929587,,
2016-07-01,Minería,12.150090493066784,91.9404930871097,,
2016-07-01,Comercio,10.177576612562678,92.79528457680334,,
2016-07-01,Agro,5.966348966039294,85.10760598780523,,
2016-07-01,Construcción,5.103959110771897,94.01419141882666,,
2016-07-01,Transporte,4.97,88.58425760200328,,
2016-07-01,Servicios a Empresas,4.24,91.67534140588546,,
2016-07-01,Servicios Financieros,3.22,88.04130405683019,,
2016-07-01,Alojamiento y Restaurantes,2.86,89.61030949013626,,
2016-07-01,Petróleo,2.204931356019681,87.1804884408464,,
2016-07-01,Pesca,0.739459418879988,71.1386432062038,,
2016-08-01,PBI,100,90.16608458871325,,
2016-08-01,Manufactura,16.51803448933821,94.79564330309123,,
2016-08-01,Otros Servicios,14.89,85.8248882106216,,
2016-08-01,Minería,12.150090493066784,93.34623231444426,,
2016-08-01,Comercio,10.177576612562678,92.94120980553741,,
2016-08-01,Agro,5.966348966039294,85.48423964092387,,
2016-08-01,Construcción,5.103959110771897,94.08796715307106,,
2016-08-01,Transporte,4.97,88.88448484319412,,
2016-08-01,Servicios a Empresas,4.24,91.82238097747822,,
2016-08-01,Servicios Financieros,3.22,88.46005836559586,,
2016-08-01,Alojamiento y Restaurantes,2.86,89.77612047712665,,
2016-08-01,Petróleo,2.204931356019681,84.258247796008,,
2016-08-01,Pesca,0.739459418879988,73.3814593089565,,
2016-09-01,PBI,100,90.4981127615472,,
2016-09-01,Manufactura,16.51803448933821,95.0079564390233,,
2016-09-01,Otros Servicios,14.89,86.15610666368768,,
2016-09-01,Minería,12.150090493066784,94.51917177303234,,
2016-09-01,Comercio,10.177576612562678,93.04734514093134,,
2016-09-01,Agro,5.966348966039294,85.67612038048986,,
2016-09-01,Construcción,5.103959110771897,93.75582341228255,,
2016-09-01,Transporte,4.97,89.1084754914355,,
2016-09-01,Servicios a Empresas,4.24,92.02143310968393,,
2016-09-01,Servicios Financieros,3.22,88.79103601170975,,
2016-09-01,Alojamiento y Restaurantes,2.86,89.94436697754811,,
2016-09-01,Petróleo,2.204931356019681,81.37546361087266,,
2016-09-01,Pesca,0.739459418879988,74.121375334576,,
2016-10-01,PBI,100,90.66262333239727,,
2016-10-01,Manufactura,16.51803448933821,94.77292889483586,,
2016-10-01,Otros Servicios,14.89,86.44321939046462,,
2016-10-01,Minería,12.150090493066784,96.09175376966783,,
2016-10-01,Comercio,10.177576612562678,93.10587078866368,,
2016-10-01,Agro,5.966348966039294,85.9512380897783,,
2016-10-01,Construcción,5.103959110771897,92.24159631589947,,
2016-10-01,Transporte,4.97,89.30231545671012,,
2016-10-01,Servicios a Empresas,4.24,92.17502161630506,,
2016-10-01,Servicios Financieros,3.22,88.94632107985632,,
2016-10-01,Alojamiento y Restaurantes,2.86,90.108973313965,,
2016-10-01,Petróleo,2.204931356019681,78.16501542782112,,
2016-10-01,Pesca,0.739459418879988,74.265909593425,,
2016-11-01,PBI,100,90.92409756428899,,
2016-11-01,Manufactura,16.51803448933821,95.12062683175104,,
2016-11-01,Otros Servicios,14.89,86.74295846267262,,
2016-11-01,Minería,12.150090493066784,97.20839793653971,,
2016-11-01,Comercio,10.177576612562678,93.14055642994356,,
2016-11-01,Agro,5.966348966039294,86.32938632094351,,
2016-11-01,Construcción,5.103959110771897,91.48755806401486,,
2016-11-01,Transporte,4.97,89.49309000574198,,
2016-11-01,Servicios a Empresas,4.24,92.27331072337648,,
2016-11-01,Servicios Financieros,3.22,88.95851566788728,,
2016-11-01,Alojamiento y Restaurantes,2.86,90.27774657730157,,
2016-11-01,Petróleo,2.204931356019681,75.04198989456451,,
2016-11-01,Pesca,0.739459418879988,75.93795234068352,,
2016-12-01,PBI,100,91.21127740255547,,
2016-12-01,Manufactura,16.51803448933821,95.75217849918599,,
2016-12-01,Otros Servicios,14.89,87.07472741929601,,
2016-12-01,Minería,12.150090493066784,97.89351983610882,,
2016-12-01,Comercio,10.177576612562678,93.25152916530149,,
2016-12-01,Agro,5.966348966039294,86.49754975754985,,
2016-12-01,Construcción,5.103959110771897,90.97118210895758,,
2016-12-01,Transporte,4.97,89.80624255174352,,
2016-12-01,Servicios a Empresas,4.24,92.43234034089491,,
2016-12-01,Servicios Financieros,3.22,88.98570155137658,,
2016-12-01,Alojamiento y Restaurantes,2.86,90.48671305282447,,
2016-12-01,Petróleo,2.204931356019681,71.902638530381,,
2016-12-01,Pesca,0.739459418879988,80.09460088212556,,
2017-01-01,PBI,100,91.55897719749345,,
2017-01-01,Manufactura,16.51803448933821,96.26157856752737,,
2017-01-01,Otros Servicios,14.89,87.37477092559033,,
2017-01-01,Minería,12.150090493066784,98.89957399579687,,
2017-01-01,Comercio,10.177576612562678,93.3156516115517,,
2017-01-01,Agro,5.966348966039294,86.62601061192287,,
2017-01-01,Construcción,5.103959110771897,90.63586639313894,,
2017-01-01,Transporte,4.97,90.17935914480995,,
2017-01-01,Servicios a Empresas,4.24,92.4941814115007,,
2017-01-01,Servicios Financieros,3.22,89.0297993143356,,
2017-01-01,Alojamiento y Restaurantes,2.86,90.63474914936029,,
2017-01-01,Petróleo,2.204931356019681,70.10963354465633,,
2017-01-01,Pesca,0.739459418879988,83.39823473388306,,
2017-02-01,PBI,100,91.61472874763426,,
2017-02-01,Manufactura,16.51803448933821,96.0781390209065,,
2017-02-01,Otros Servicios,14.89,87.67034516790721,,
2017-02-01,Minería,12.150090493066784,99.0227158403586,,
2017-02-01,Comercio,10.177576612562678,93.32795938844448,,
2017-02-01,Agro,5.966348966039294,86.57586716360609,,
2017-02-01,Construcción,5.103959110771897,90.1478754150028,,
2017-02-01,Transporte,4.97,90.31541648827474,,
2017-02-01,Servicios a Empresas,4.24,92.55071885129328,,
2017-02-01,Servicios Financieros,3.22,88.94547263387308,,
2017-02-01,Alojamiento y Restaurantes,2.86,90.72920734306035,,
2017-02-01,Petróleo,2.204931356019681,69.09508885884892,,
2017-02-01,Pesca,0.739459418879988,84.68379605699455,,
2017-03-01,PBI,100,91.70127436237352,,
2017-03-01,Manufactura,16.51803448933821,96.28381678191327,,
2017-03-01,Otros Servicios,14.89,87.99592750699516,,
2017-03-01,Minería,12.150090493066784,98.82069964685816,,
2017-03-01,Comercio,10.177576612562678,93.26920772505093,,
2017-03-01,Agro,5.966348966039294,86.48945787334765,,
2017-03-01,Construcción,5.103959110771897,89.85347981096561,,
2017-03-01,Transporte,4.97,90.42815260182284,,
2017-03-01,Servicios a Empresas,4.24,92.54750720260641,,
2017-03-01,Servicios Financieros,3.22,88.85264583367174,,
2017-03-01,Alojamiento y Restaurantes,2.86,90.64331828992522,,
2017-03-01,Petróleo,2.204931356019681,69.64172481621,,
2017-03-01,Pesca,0.739459418879988,86.26029168867801,,
2017-04-01,PBI,100,91.7248467151059,,
2017-04-01,Manufactura,16.51803448933821,96.10777120889315,,
2017-04-01,Otros Servicios,14.89,88.3112364979304,,
2017-04-01,Minería,12.150090493066784,98.9832159868249,,
2017-04-01,Comercio,10.177576612562678,93.22649227822241,,
2017-04-01,Agro,5.966348966039294,86.45424421929717,,
2017-04-01,Construcción,5.103959110771897,89.23213505547936,,
2017-04-01,Transporte,4.97,90.5667487808683,,
2017-04-01,Servicios a Empresas,4.24,92.46298672267726,,
2017-04-01,Servicios Financieros,3.22,88.75846840373629,,
2017-04-01,Alojamiento y Restaurantes,2.86,90.76241949082154,,
2017-04-01,Petróleo,2.204931356019681,70.05109094440122,,
2017-04-01,Pesca,0.739459418879988,90.59642288439301,,
2017-05-01,PBI,100,92.00392851814921,,
2017-05-01,Manufactura,16.51803448933821,97.02961561846955,,
2017-05-01,Otros Servicios,14.89,88.67299931804766,,
2017-05-01,Minería,12.150090493066784,99.14560241040238,,
2017-05-01,Comercio,10.177576612562678,93.33935062066737,,
2017-05-01,Agro,5.966348966039294,86.12470276185866,,
2017-05-01,Construcción,5.103959110771897,88.94529420994488,,
2017-05-01,Transporte,4.97,90.80188855310907,,
2017-05-01,Servicios a Empresas,4.24,92.48404494349917,,
2017-05-01,Servicios Financieros,3.22,88.88785173551595,,
2017-05-01,Alojamiento y Restaurantes,2.86,90.823753489201,,
2017-05-01,Petróleo,2.204931356019681,69.84109282115165,,
2017-05-01,Pesca,0.739459418879988,103.00836047654597,,
2017-06-01,PBI,100,92.30389296677076,,
2017-06-01,Manufactura,16.51803448933821,97.28527678252472,,
2017-06-01,Otros Servicios,14.89,89.02359015407009,,
2017-06-01,Minería,12.150090493066784,99.7385614383719,,
2017-06-01,Comercio,10.177576612562678,93.4756453842102,,
2017-06-01,Agro,5.966348966039294,86.73964528827209,,
2017-06-01,Construcción,5.103959110771897,89.17135535750593,,
2017-06-01,Transporte,4.97,91.06892776209786,,
2017-06-01,Servicios a Empresas,4.24,92.55585650023775,,
2017-06-01,Servicios Financieros,3.22,88.90256050788682,,
2017-06-01,Alojamiento y Restaurantes,2.86,90.92986812303106,,
2017-06-01,Petróleo,2.204931356019681,70.93033469827165,,
2017-06-01,Pesca,0.739459418879988,106.74501379528077,,
2017-07-01,PBI,100,92.47539066614372,,
2017-07-01,Manufactura,16.51803448933821,96.92992325792355,,
2017-07-01,Otros Servicios,14.89,89.3616541491561,,
2017-07-01,Minería,12.150090493066784,100.14579419117311,,
2017-07-01,Comercio,10.177576612562678,93.5730390102973,,
2017-07-01,Agro,5.966348966039294,87.68901963181874,,
2017-07-01,Construcción,5.103959110771897,89.44864120201582,,
2017-07-01,Transporte,4.97,91.22907243768219,,
2017-07-01,Servicios a Empresas,4.24,92.64897756093531,,
2017-07-01,Servicios Financieros,3.22,89.00753575001966,,
2017-07-01,Alojamiento y Restaurantes,2.86,91.0211960084703,,
2017-07-01,Petróleo,2.204931356019681,71.47758119440766,,
2017-07-01,Pesca,0.739459418879988,101.63321002186024,,
2017-08-01,PBI,100,92.6945067838566,,
2017-08-01,Manufactura,16.51803448933821,96.97652993528634,,
2017-08-01,Otros Servicios,14.89,89.7123021766184,,
2017-08-01,Minería,12.150090493066784,100.5401733291147,,
2017-08-01,Comercio,10.177576612562678,93.67448749872179,,
2017-08-01,Agro,5.966348966039294,87.81210821832924,,
2017-08-01,Construcción,5.103959110771897,89.80326445851229,,
2017-08-01,Transporte,4.97,91.38592221393158,,
2017-08-01,Servicios a Empresas,4.24,92.72247283602158,,
2017-08-01,Servicios Financieros,3.22,89.08635338625523,,
2017-08-01,Alojamiento y Restaurantes,2.86,91.13595442739143,,
2017-08-01,Petróleo,2.204931356019681,72.68955461169872,,
2017-08-01,Pesca,0.739459418879988,99.34114602711296,,
2017-09-01,PBI,100,92.95258319422346,,
2017-09-01,Manufactura,16.51803448933821,96.87435142233021,,
2017-09-01,Otros Servicios,14.89,90.09556798982891,,
2017-09-01,Minería,12.150090493066784,101.31422179372554,,
2017-09-01,Comercio,10.177576612562678,93.80813592629623,,
2017-09-01,Agro,5.966348966039294,88.1308991743927,,
2017-09-01,Construcción,5.103959110771897,90.50605812398014,,
2017-09-01,Transporte,4.97,91.50019744892359,,
2017-09-01,Servicios a Empresas,4.24,92.8391154473989,,
2017-09-01,Servicios Financieros,3.22,89.29128408500266,,
2017-09-01,Alojamiento y Restaurantes,2.86,91.22542056521439,,
2017-09-01,Petróleo,2.204931356019681,73.94603088670144,,
2017-09-01,Pesca,0.739459418879988,98.05611545440071,,
2017-10-01,PBI,100,93.23092415033646,,
2017-10-01,Manufactura,16.51803448933821,97.1175897622465,,
2017-10-01,Otros Servicios,14.89,90.45652112326341,,
2017-10-01,Minería,12.150090493066784,101.21224865460583,,
2017-10-01,Comercio,10.177576612562678,93.91906545265392,,
2017-10-01,Agro,5.966348966039294,88.17957815685843,,
2017-10-01,Construcción,5.103959110771897,91.72527695003467,,
2017-10-01,Transporte,4.97,91.8309353824109,,
2017-10-01,Servicios a Empresas,4.24,92.96717602678267,,
2017-10-01,Servicios Financieros,3.22,89.56706082189646,,
2017-10-01,Alojamiento y Restaurantes,2.86,91.30106789013202,,
